N,Repetition,Rate_TUM,Rate_Random,Rate_EPA
10,1,1.1907721285351165,0.3028724148500088,0.8113466172513648
10,2,4.195958887283638,1.328556559619219,3.488624944336572
10,3,0.6507697489722224,0.21263952826246088,0.5686318640247882
10,4,0.936599412170044,0.36029704138166974,0.7505790761055975
10,5,1.2237168055127603,0.62285665552899,0.8612715926105988
10,6,3.15595295360533,0.9790272033879559,2.311805194426667
10,7,5.265058661311459,3.247704657730206,4.489952633283313
10,8,3.164078392402968,1.9969873927490196,2.5363227647648703
10,9,0.6663134566570756,0.3489142152659551,0.49835108903724445
10,10,1.5953158621483974,1.3310649555646652,1.3690950052495166
10,11,10.552897618762234,2.6032348193855066,10.243723396153134
10,12,0.5375072462724224,0.1461536766731942,0.5095730023585612
10,13,2.1597571653826773,0.5515766502735225,1.8991821786242018
10,14,0.6828409426683117,0.22554111725591472,0.5164158513892007
10,15,4.279559543918268,1.8961696703421007,3.787532396584548
10,16,0.9222506313021556,0.4698732291760318,0.7781873966283844
10,17,0.4452630067706945,0.2692042065734659,0.4451707652041895
10,18,2.210340036554942,0.9151698031380244,1.6187445300915546
10,19,2.226187525320019,1.0257274207113019,1.5931965907738157
10,20,9.031846081841731,5.528629479347152,8.104019602091496
10,21,1.031943482417062,0.7252103071577547,0.7862075569456083
10,22,15.041921098595083,5.640675238314434,14.371727489033963
10,23,3.554178184273765,1.2330566236046516,2.387682384477829
10,24,5.328693182248694,2.8608026178682877,4.915192789035282
10,25,0.7928341482882746,0.2867803949032707,0.6165390782451038
10,26,0.5124318721442366,0.3124441813179587,0.49907543130176585
10,27,0.6942714148417922,0.5980523181851047,0.5742231065139587
10,28,7.630450296722974,1.8986274955417164,7.156510534078469
10,29,1.5737305708270597,0.6068304909278583,1.3182364720750783
10,30,2.0850610797640705,0.9332263423972689,1.8006528132449746
10,31,1.3492296505920165,0.5773306441153615,1.17944034002936
10,32,0.5646930532546957,0.3844779696640625,0.4342229349779519
10,33,2.8662244713524943,1.269025047916637,2.2509126746564805
10,34,2.2447565341958207,1.0525051773257823,1.410576583355162
10,35,1.2427651648550848,0.5661015768726516,0.8296934315538717
10,36,3.4710231296257703,0.21137638318034024,3.068069586571006
10,37,1.1003529144170046,0.8673177120523262,0.9305659830239983
10,38,1.5404721593863688,0.5481844420525925,1.2618687179680266
10,39,1.3299676636624405,0.5351389989232398,0.9734962879064377
10,40,2.3126845520755617,1.7424795684579677,1.9524056818266762
10,41,2.0666961447261283,1.66483791625702,1.4424025768947235
10,42,2.5145508785024786,2.2207210090428258,2.0050957686732533
10,43,5.634622945283308,2.3315983654555534,4.38026916717102
10,44,1.217290546522352,0.3545563970316461,0.9675804367454808
10,45,3.6844733998168735,1.8699181584029718,2.5199417133988256
10,46,1.4261479890665663,0.24561652238835147,0.9953737610341409
10,47,1.2075240435721537,0.42825127649896866,1.0761987424160675
10,48,0.5512273720000784,0.4304475045810348,0.4357557852061804
10,49,1.7225718413103706,0.8954474965072053,1.523001136292134
10,50,0.4400235503876217,0.43664312960826307,0.4399367779628121
10,51,3.290742353713017,1.796542118888008,3.1631138804517676
10,52,1.563850624428161,0.2837369947323101,1.2309719720787762
10,53,1.397063656815319,0.5026736304821715,1.1151012701670338
10,54,0.6392185946175298,0.5938646837835608,0.5343168351701482
10,55,1.3345388735817085,0.7098080654056765,1.0819908138894205
10,56,1.3018201044810094,0.9661739250833794,1.0646257017212646
10,57,2.6780733909943795,0.2215622172674661,2.323621447939679
10,58,1.4343759680779669,0.8967584275235236,1.1981047862052614
10,59,0.5688875955780215,0.29138713787654,0.4880104034589519
